gene_id	WF_38	WF_30	WF_60	WF_4	WF_6	WF_28	WF_23	WF_15	WF_11	WF_36	WF_13	WF_40	WF_34
411481.5.peg.1978	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.198	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1980	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1986	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1989	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.199	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1991	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.2	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.20	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.200	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.2002	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.2003	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.2006	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.2007	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.2009	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.201	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.2010	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.2012	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.202	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.2022	0	0	0	1	1	0	0	1	1	0	1	0	1
411481.5.peg.2027	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.2028	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.2029	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.203	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.204	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.205	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.206	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.207	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.208	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.209	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.21	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.210	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.211	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.212	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.213	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.214	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.215	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.216	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.217	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.219	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.22	0	1	0	1	1	1	0	1	1	0	0	0	0
411481.5.peg.220	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.221	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.222	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.223	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.224	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.225	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.226	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.227	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.23	0	1	0	1	1	1	0	1	1	0	1	0	0
411481.5.peg.238	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.239	1	1	0	1	1	0	1	0	0	0	0	1	0
411481.5.peg.24	0	1	0	0	0	0	0	1	1	0	0	0	0
411481.5.peg.240	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.244	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.249	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.250	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.252	0	0	0	0	0	0	0	0	0	0	0	0	1
411481.5.peg.255	0	0	0	0	0	0	0	0	0	0	0	0	1
411481.5.peg.26	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.261	0	1	1	1	1	1	0	0	0	0	0	0	0
411481.5.peg.262	0	1	0	1	1	0	0	1	1	0	1	0	0
411481.5.peg.263	0	0	0	0	0	0	0	0	0	0	1	0	0
411481.5.peg.264	0	0	0	0	0	0	0	0	1	0	1	0	0
411481.5.peg.268	1	0	0	0	0	0	1	0	0	1	0	1	1
411481.5.peg.269	1	0	0	0	0	0	1	0	0	1	0	1	1
411481.5.peg.271	1	1	0	1	1	1	1	0	0	1	0	1	1
411481.5.peg.273	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.274	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.279	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.290	1	1	1	1	1	0	1	1	1	1	1	1	1
411481.5.peg.295	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.3	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.307	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.312	0	1	1	0	0	0	0	1	1	0	1	0	1
411481.5.peg.314	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.315	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.316	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.317	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.318	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.319	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.32	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.320	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.325	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.328	1	1	1	0	0	1	1	1	1	1	1	1	1
411481.5.peg.329	1	1	1	1	1	1	1	0	1	1	1	1	1
411481.5.peg.343	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.346	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.348	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.352	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.357	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.360	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.363	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.364	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.366	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.370	0	1	0	1	1	1	0	0	0	0	1	0	0
411481.5.peg.371	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.377	0	0	1	0	0	0	0	0	0	1	0	1	0
411481.5.peg.38	1	0	0	0	1	0	1	0	0	1	0	1	1
411481.5.peg.381	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.384	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.387	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.388	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.39	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.391	0	1	0	1	1	1	1	1	1	0	1	0	0
411481.5.peg.395	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.397	1	0	0	1	0	0	1	1	0	1	1	1	1
411481.5.peg.399	0	0	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.4	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.40	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.41	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.410	1	1	1	0	0	1	1	1	1	1	1	1	0
411481.5.peg.413	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.414	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.42	0	0	0	0	0	0	0	1	1	0	0	0	0
411481.5.peg.426	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.43	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.433	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.434	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.439	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.44	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.449	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.45	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.454	1	0	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.46	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.471	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.474	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.476	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.477	1	0	0	1	1	0	1	1	1	1	1	1	1
411481.5.peg.478	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.488	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.497	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.5	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.503	1	1	1	0	0	1	1	1	1	1	1	1	1
411481.5.peg.504	1	1	0	1	1	0	1	1	0	1	0	1	1
411481.5.peg.510	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.511	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.52	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.520	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.525	0	0	1	1	1	0	0	1	1	0	1	0	1
411481.5.peg.527	0	1	1	1	1	0	0	0	0	0	0	0	0
411481.5.peg.53	1	1	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.536	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.539	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.54	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.540	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.544	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.548	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.55	1	1	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.56	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.560	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.562	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.57	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.570	1	0	0	1	1	0	1	0	0	1	0	1	1
411481.5.peg.571	1	1	1	1	1	1	1	1	0	1	0	1	1
411481.5.peg.572	0	1	0	0	0	1	0	1	1	0	1	0	0
411481.5.peg.573	0	0	0	0	0	0	0	1	1	0	1	0	0
411481.5.peg.574	1	0	1	0	0	0	0	1	1	1	1	1	0
411481.5.peg.598	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.6	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.601	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.62	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.623	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.630	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.631	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.645	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.66	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.672	1	0	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.674	1	1	1	0	0	1	1	1	1	1	1	1	1
411481.5.peg.678	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.679	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.680	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.692	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.698	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.7	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.708	0	1	0	1	1	0	0	0	0	0	0	0	0
411481.5.peg.722	1	1	1	1	1	1	1	1	0	1	1	1	1
411481.5.peg.729	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.730	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.731	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.732	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.733	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.735	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.737	1	0	1	0	0	0	1	0	0	1	0	1	1
411481.5.peg.740	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.75	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.751	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.76	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.764	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.77	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.772	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.78	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.783	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.786	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.79	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.791	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.792	1	1	0	1	1	1	1	1	0	1	1	1	1
411481.5.peg.793	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.794	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.795	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.796	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.797	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.798	0	0	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.799	0	1	1	0	0	0	0	1	1	0	1	0	0
411481.5.peg.8	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.80	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.800	0	1	1	1	1	1	0	1	1	1	1	1	1
411481.5.peg.801	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.808	0	0	0	1	0	0	0	0	0	0	0	0	0
411481.5.peg.81	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.810	0	0	1	1	1	0	0	0	0	0	0	0	0
411481.5.peg.811	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.812	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.815	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.82	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.828	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.829	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.83	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.830	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.831	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.832	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.833	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.834	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.835	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.836	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.837	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.838	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.839	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.84	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.840	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.841	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.842	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.843	0	0	1	0	0	0	0	0	0	0	0	0	0
411481.5.peg.844	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.85	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.858	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.859	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.86	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.860	1	1	1	1	1	1	1	0	0	1	0	1	1
411481.5.peg.861	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.87	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.876	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.878	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.879	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.88	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.886	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.89	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.892	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.893	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.898	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.899	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.9	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.90	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.901	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.908	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.909	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.91	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.911	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.913	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.92	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.921	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.93	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.932	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.94	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.948	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.95	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.958	1	0	0	1	1	0	1	1	1	1	1	1	1
411481.5.peg.96	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.960	0	0	0	0	0	0	0	1	0	0	0	0	0
411481.5.peg.97	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.972	1	1	0	1	1	1	1	1	1	1	1	1	1
411481.5.peg.979	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.98	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.980	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.982	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.985	0	0	0	1	1	0	0	0	0	1	0	0	1
411481.5.peg.986	0	1	1	1	1	1	0	1	1	0	1	0	1
411481.5.peg.99	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.rna.1	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.14	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.19	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.22	1	0	1	1	1	0	1	0	1	1	0	1	1
411481.5.rna.26	1	1	1	0	1	1	1	1	1	1	1	1	0
411481.5.rna.30	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.32	1	1	1	1	1	0	1	1	0	1	0	1	1
411481.5.rna.43	1	1	1	0	1	1	1	1	1	0	1	1	0
411481.5.rna.47	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.rna.48	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.rna.49	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.rna.51	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.54	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.55	1	1	0	0	0	1	1	1	0	0	0	1	0
411481.5.rna.59	1	1	1	1	0	1	1	1	0	0	0	1	0
411481.5.rna.62	1	1	1	0	1	0	1	1	1	1	1	1	1
411481.5.rna.63	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.rna.64	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.rna.65	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.rna.67	1	1	1	1	0	1	1	1	1	1	1	1	0
411481.5.rna.7	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.100	1	1	1	1	1	1	1	1	0	1	1	1	1
592977.3.peg.1000	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1007	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1012	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1016	1	1	0	1	1	1	1	0	0	1	0	1	0
592977.3.peg.1021	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1022	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1025	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1032	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1037	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1041	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1042	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.105	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1050	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1052	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1060	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1063	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1066	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1072	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1076	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1077	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1079	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1082	0	1	0	1	1	1	0	1	1	0	1	0	0
592977.3.peg.1089	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1093	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1094	1	0	1	1	0	0	0	1	1	1	1	1	0
592977.3.peg.1095	0	0	0	0	0	0	0	1	0	0	1	0	0
592977.3.peg.1096	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1098	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.110	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1108	1	1	0	1	1	1	1	1	1	1	1	1	1
592977.3.peg.111	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1110	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1111	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1116	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1119	1	1	0	1	1	1	1	1	1	1	1	1	1
592977.3.peg.112	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1122	1	1	1	1	1	1	1	0	0	1	0	1	1
592977.3.peg.113	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1131	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1133	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1134	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1138	0	0	1	0	0	0	0	1	1	0	1	0	0
592977.3.peg.1139	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.114	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1141	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1145	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1151	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1152	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1158	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.116	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1161	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1169	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.117	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1170	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1171	0	0	0	0	0	0	0	0	0	0	1	0	0
592977.3.peg.1173	1	1	1	1	1	0	1	1	1	1	1	1	1
592977.3.peg.1176	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1179	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1181	0	0	0	1	1	0	0	0	0	0	0	0	0
592977.3.peg.1190	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1193	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1197	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1199	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1200	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1203	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1209	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1210	1	1	1	1	1	1	1	0	0	1	0	1	1
592977.3.peg.1216	0	0	1	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1222	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1223	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1226	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1228	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.123	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1233	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1236	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1237	0	0	1	0	0	0	0	1	1	0	1	0	0
592977.3.peg.1239	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1241	1	1	1	1	1	0	1	1	1	1	1	1	1
592977.3.peg.1247	1	1	0	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1248	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1249	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.125	0	0	0	0	0	0	0	0	0	0	0	0	0
592977.3.peg.1253	1	1	1	1	1	1	1	1	1	1	1	1	1
592977.3.peg.1256	1	1	1	1	1	1	1	1	1	1	1	1	1
