L1	L2	L3	L4	L5	L6	L7	variable	value
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella Collinsella sp. MS5	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella 47FAA	WF_38	0.0428410372040586
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella Collinsella stercoris	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Collinsella	Collinsella Collinsella tanakaei	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus 1	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus catus	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus comes	WF_38	0.00676437429537768
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus eutactus	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus sp. ART55/1	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Senegalimassilia	Senegalimassilia Senegalimassilia anaerobia	WF_38	0.00225479143179256
Bacteria	Actinobacteria	Actinobacteridae	Corynebacterineae	Corynebacteriaceae	Corynebacterium	Corynebacterium Corynebacterium argentoratense	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Corynebacterineae	Corynebacteriaceae	Corynebacterium	Corynebacterium Corynebacterium casei	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Corynebacterineae	Corynebacteriaceae	Corynebacterium	Corynebacterium Corynebacterium durum	WF_38	0
Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio Desulfovibrio desulfuricans subsp. desulfuricans	WF_38	0
Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio Desulfovibrio piger	WF_38	0
Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio syn3	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister Dialister invisus	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister Dialister succinatiphilus	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea Dorea sp. AGR2135	WF_38	0.0056369785794814
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea Dorea longicatena	WF_38	0.0191657271702368
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea Dorea longicatena.1	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas	Dysgonomonas Dysgonomonas mossii	WF_38	0
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	Edaphobacter Edaphobacter aggregans	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Eggerthella	Eggerthella Eggerthella lenta	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter Enterobacter sp. MGH 24	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter Enterobacter cloacae subsp. cloacae	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter Enterobacter cloacae	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter Enterobacter sp. SST3	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter Enterobacter cloacae subsp. cloacae.1	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus Enterococcus faecalis	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus Enterococcus faecium	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Enterorhabdus	Enterorhabdus Enterorhabdus caecimuris	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Enterorhabdus	Enterorhabdus Enterorhabdus mucosicola	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Enterovibrio	Enterovibrio Enterovibrio calviensis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium 31	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium Peptoclostridium difficile	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		 53	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia albertii	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia sp. KTE11	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia sp. KTE114	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia coli	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia fergusonii	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella Holdemanella biformis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium [Eubacterium] cellulosolvens	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		 [Eubacterium] dolichum	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium [Eubacterium] eligens	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium [Eubacterium] hallii	WF_38	0.00225479143179256
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia Escherichia coli.1	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium Eubacterium ramulus	WF_38	0.00338218714768884
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium Eubacterium rectale	WF_38	0.0462232243517475
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium [Eubacterium] siraeum	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium Eubacterium ventriosum	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium Faecalibacterium prausnitzii	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium Faecalibacterium prausnitzii.1	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium Faecalibacterium prausnitzii.2	WF_38	0.00676437429537768
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium Faecalibacterium prausnitzii.3	WF_38	0.00450958286358512
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor Filifactor alocis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia Finegoldia magna	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Finegoldia	Finegoldia Finegoldia magna.1	WF_38	0
Bacteria	Firmicutes	Bacilli	Bacillales		Gemella	Gemella Gemella morbillorum	WF_38	0
Bacteria	Firmicutes	Bacilli	Bacillales		Gemella	Gemella Gemella sanguinis	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Frankineae	Geodermatophilaceae		 Geodermatophilaceae bacterium URHA0031	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Gordonibacter	Gordonibacter Gordonibacter pamelaeae	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella Granulicatella adiacens	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella Granulicatella elegans	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus haemolyticus	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus influenzae	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae.1	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus Haemophilus parainfluenzae.2	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania Holdemania filiformis	WF_38	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania Holdemania massiliensis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales		Intestinimonas	Intestinimonas Intestinimonas butyriciproducens	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella Klebsiella pneumoniae	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] torques	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus Coprococcus sp. HPP0074	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		 Lachnospiraceae bacterium VE202-12	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		 56FAA	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus acidophilus	WF_38	0.0157835400225479
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus curvatus	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus delbrueckii subsp. bulgaricus	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus fermentum	WF_38	0.0135287485907554
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus gasseri	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus iners	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus mucosae	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus oris	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus casei	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus reuteri	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus rhamnosus	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus ruminis	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus Lactobacillus salivarius	WF_38	0.0112739571589628
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus garvieae	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus lactis subsp. cremoris	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus Lactococcus lactis subsp. lactis	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Pseudonocardineae	Pseudonocardiaceae	Lechevalieria	Lechevalieria Lechevalieria aerocolonigenes	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc citreum	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc gelidum subsp. gasicomitatum	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc gelidum	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc lactis	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc Leuconostoc mesenteroides subsp. mesenteroides	WF_38	0
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria Listeria monocytogenes	WF_38	0
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria Listeria monocytogenes.1	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	Megamonas Megamonas rupellensis	WF_38	0.00901916572717024
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera Megasphaera micronuciformis	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera Megasphaera sp. NP3	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter Odoribacter splanchnicus	WF_38	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Olsenella	Olsenella Olsenella sp. oral taxon 809	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. 1-3	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. ER4	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. KLE 1728	WF_38	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter Oxalobacter formigenes	WF_38	0
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus Paenibacillus stellifer	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides distasonis	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides johnsonii	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides merdae	WF_38	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga Capnocytophaga sp. oral taxon 329	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas micra	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas sp. oral taxon 110	WF_38	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus Pediococcus acidilactici	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus harei	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus lacrimalis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		 Peptostreptococcaceae bacterium VA2	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium sp. CAG	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens	WF_38	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens.1	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas asaccharolytica	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis.1	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella bivia	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. MSX73	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella buccalis	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella copri	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella oralis	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella pallens	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. P6B1	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. HUN102	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella stercorea	WF_38	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella timonensis	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium acidipropionici	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium freudenreichii subsp. freudenreichii	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio Pseudobutyrivibrio ruminis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales		Pseudoflavonifractor	Pseudoflavonifractor Pseudoflavonifractor capillosus	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa.1	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas fragi	WF_38	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Raoultella Raoultella planticola	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	Robinsoniella Robinsoniella sp. KNHs210	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia hominis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia intestinalis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia inulinivorans	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia dentocariosa	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa	WF_38	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa.1	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		 Ruminococcaceae bacterium D16	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bicirculans	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bromii	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus callidus	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus champanellensis	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus gauvreauii	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] gnavus	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus lactaris	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum	WF_38	0.00112739571589628
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum.1	WF_38	0.0056369785794814
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia Blautia sp. KLE 1732	WF_38	0.0101465614430665
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus sp. JC304	WF_38	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] torques.1	WF_38	0.020293122886133
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella bongori	WF_38	0
