# Pathway	WF_34_qc_merged	WF_31_qc_merged	WF_22_qc_merged	WF_15_qc_merged	WF_17_qc_merged	WF_40_qc_merged	WF_33_qc_merged	WF_23_qc_merged	WF_10_qc_merged	WF_1_qc_merged	WF_25_qc_merged	WF_203_qc_merged	WF_3_qc_merged	WF_32_qc_merged	WF_13_qc_merged	WF_39_qc_merged	WF_2_qc_merged	WF_30_qc_merged	WF_36_qc_merged	WF_29_qc_merged	WF_20_qc_merged	WF_27_qc_merged	WF_37_qc_merged	WF_28_qc_merged	WF_35_qc_merged	WF_19_qc_merged	WF_18_qc_merged	WF_201_qc_merged	WF_38_qc_merged	WF_202_qc_merged	WF_11_qc_merged	WF_26_qc_merged	WF_204_qc_merged	WF_14_qc_merged	WF_24_qc_merged	WF_21_qc_merged	WF_16_qc_merged	WF_12_qc_merged
PWY-6142	1350.07	1692.31	1414.73	1549.46	1484.26	1429.2	1509.98	1503.4	1642.79	0	1674.23	1527.47	1548.2	1396.12	1480.3	1512.11	1622.42	1374.61	1338.11	1585.82	1545.49	1595.64	1524.7	1457.95	1455.68	1523.17	1479.5	1505.11	1396.38	1384.21	1465.79	1638.68	1422.67	1579.02	1610.56	0	1480.33	1579.39
PWY-6143	0	7.74057	20.3401	6.33567	9.06793	5.60858	3.91246	30.4737	26.973	0	4.2908	11.6179	0.307372	27.3542	4.04161	13.2467	18.0274	24.5346	0	8.73613	3.93862	7.65984	8.72883	18.6233	17.3278	12.5727	4.06918	0	0.265886	0	0	2.96066	10.539	8.13009	15.9835	0	0.733192	7.89838
PWY-6145	1.87167	84.1487	0	0	5.62715	0	0	0	0	0	54.1198	0	0.187041	0	7.05478	4.46051	0	25.3134	3.96562	9.07564	12.2292	0	0	0	1.25344	0	0	0	0	0	4.20048	0	17.836	0	0	0	0	0
PWY-6146	693.607	847.237	676.579	742.174	690.453	713.618	755.403	746.145	772.787	0	836.263	709.37	723.584	685.617	735.099	711.571	771.952	674.868	684.196	778.357	750.014	782.595	737.037	728.562	692.656	723.002	690.075	746.869	688.362	659.553	716.602	795.363	677.645	747.788	752.159	0	693.357	747.648
PWY-6147	975.658	1380.97	925.196	997.319	1085.95	885.814	1038.61	968.322	1023.13	0	1157.72	1072.62	1113.91	1082.35	975.695	738.429	1048.81	1143.82	1015.98	1209.2	1087.89	965.78	932.667	1264.61	850.461	1132.74	1015.27	846.891	892.503	786.318	1010.93	1003.03	739.034	1037.8	1111.24	0	1083.61	1134.64
PWY-6148	357.394	275.387	196.286	291.172	178.041	327.282	258.32	339.183	161.036	0	231.563	299.661	195.503	195.351	242.128	187.343	203.187	223.694	342.561	254.329	164.26	173.909	221.502	279.881	245.924	173.178	240.6	338.365	291.312	229.593	235.058	224.148	262.878	183.64	197.353	0	230.164	201.692
PWY-6151	3530.22	2990.15	3202.58	3341.3	3162.84	3411.91	3500.25	3214.25	3121.81	0	2942.54	3199.4	3216.46	3367.23	3299.62	3048.7	3073.2	3390.42	3559.69	3229.09	3219.2	3333.49	2915.13	3222.77	3273.84	3133.56	3263.77	3135.98	3461.84	3345.9	3410.83	3281.23	2899.44	3091.83	3169.78	0	3407.97	3062.9
PWY-6153	2676.82	2262.07	2453.7	2461.15	2366	2552.08	2626.73	2432.47	2202.21	0	2140.99	2291.11	2403.09	2539.12	2459.33	2197.43	2205.21	2513.05	2707.48	2407.49	2413.55	2460.97	2139.2	2403.51	2461.96	2257.3	2368.31	2340.32	2688.35	2357.87	2570.49	2439.94	2077.86	2234.4	2363.35	0	2585.41	2226.13
PWY-6154	2676.82	2262.07	2453.7	2461.15	2366	2552.08	2626.73	2432.47	2202.21	0	2140.99	2291.11	2403.09	2539.12	2459.33	2197.43	2205.21	2513.05	2707.48	2407.49	2413.55	2460.97	2139.2	2403.51	2461.96	2257.3	2368.31	2340.32	2688.35	2357.87	2570.49	2439.94	2077.86	2234.4	2363.35	0	2585.41	2226.13
PWY-6158	0.317248	0	0	0.646085	0.843316	1.18896	0	0.488747	0	0	0.784716	0	1.69489	0	0	0	0.0913409	0	0.394802	0	0	1.86109	0	0.410457	0	0	0.0659253	0	2.59966	0	0.880661	0	0	0	0	0	0	0
PWY-6160	0	3.11529	0	3.79186	2.38814	0	3.15529	0	3.56224	0	6.92261	0	0	3.35518	4.40186	2.91502	3.06036	1.99778	1.19207	9.09508	5.01455	7.30231	0	1.0589	0	4.74295	10.9263	7.183	0.916191	4.02464	7.64444	13.3394	0	2.14497	0	0	7.67226	2.4577
PWY-6163	1736.53	1099.05	1106.9	1141.8	982.737	1415.33	1237.24	1213.38	942.845	0	1101.71	1336	1041.76	1061.51	1197.55	882.073	910.836	1146.68	1692.02	1287.2	968.916	1034.24	919.568	1121.83	971.413	1092.19	1092.57	1375.35	1390.45	1064.01	1100.35	1035.61	954.247	1004.9	1077.9	0	1141.64	1033.83
PWY-6164	1749.35	530.877	448.666	707.264	437.342	1178.84	681.534	838.628	319.175	0	490.517	523.707	382.863	479.773	589.757	324.491	272.112	550.74	1635.24	549.471	345.011	390.326	535.304	727.199	480.326	452.194	334.285	1397.2	1343.02	651.462	683.962	451.096	552.362	280.918	415.718	131141	459.752	255.595
PWY-6165	1005.36	741.86	692.532	765.949	636.02	874.7	809.382	777.196	595.057	0	686.369	817.168	623.548	653.214	742.098	573.553	556.964	713.379	974.106	816.826	600.28	644.865	576.767	689.941	644.665	665.574	718.263	851.73	890.206	717.661	745.919	673.255	653.528	631.88	648.321	0	760.878	637.472
PWY-6167	0	384.401	382.694	426.011	431.103	324.392	364.475	393.354	403.579	0	388.153	492.095	368.542	640.211	355.836	490.515	434.164	571.665	139.911	489.005	408.893	461.299	504.675	657.232	495.857	565.533	566.024	241.259	182.959	504.098	321.333	455.615	623.921	501.908	424.757	0	490.48	451.673
PWY-6168	223.775	561.981	546.752	628.406	617.986	484.418	529.63	586.594	550.954	0	568.713	702.859	522.639	908.067	498.434	723.115	598.302	809.365	202.155	694.322	593.095	606.604	733.953	957.391	695.611	782.218	802.962	324.055	245.997	660.105	461.181	631.536	882.943	674.969	629.064	0	669.079	621.723
PWY-6173	0	0	0	0	14.1056	0	0	3.18591	2.93518	0	0	0	7.07356	0	0	0	1.85409	2.95433	5.56227	0	0	0	0	0	0	0	13.5611	0	2.73974	0	0	0	0	9.56158	0	0	19.749	5.82048
PWY-6174	50.9616	0	0	0	126.685	82.1147	86.0539	0	141.672	0	85.2104	103.357	0	107.383	96.9155	0	0	121.762	0	145.095	153.21	145.591	0	0	166.279	168.885	147.246	0	48.659	72.8889	69.2195	0	0	146.399	135.917	0	152.312	0
PWY-6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6181	8.52497	26.319	23.8065	52.7882	27.8726	8.51541	53.7882	7.42067	35.99	0	19.6509	20.2843	24.1886	53.3409	35.0332	12.5109	31.7989	87.2731	7.47155	41.193	57.6159	51.6126	28.1617	59.7163	21.3822	13.1299	24.6413	21.3637	16.6496	18.5638	45.7974	56.704	15.2148	22.6499	29.3278	0	25.5703	25.0223
PWY-6185	0.116031	1.94745	1.19723	1.24137	0.238558	0.231162	0	0.865333	2.08826	0	3.07222	0.180253	1.28847	0.695568	1.63583	2.47284	2.14871	1.1122	0.363428	5.72108	4.64746	3.6774	3.00926	0.625284	0.11537	2.51493	0.100053	0.602847	0.393353	0.654728	0.940292	3.08435	2.36361	2.02864	4.32665	0	1.13908	1.8702
PWY-6190	8.59707	91.7377	130.794	43.9357	66.9643	71.8864	73.4926	107.822	114.106	0	144.316	47.1614	62.4509	168.382	37.4538	84.1977	102.635	117.802	16.6482	82.063	73.9437	52.2782	95.0171	238.013	125.796	62.5123	90.6741	23.2306	40.8479	54.5171	32.3086	41.5659	50.2518	160.369	156.311	0	51.4271	148.601
PWY-6193	1.94658	0	0	0	0.0395169	0.058894	0.672437	0	0.995939	0	0.803578	0	0.0613552	1.09842	0	0.709646	1.66055	1.34652	0.24632	0	0.2744	0	0	0.301281	0	0.0384989	0.524293	0	0.173571	0	0	0.568345	0	0.824038	0	0	0.361294	0.984854
PWY-6196	30.5507	65.118	0.34302	53.7179	73.1114	38.156	26.2395	74.2299	23.8808	0	105.055	20.3371	40.6002	49.0536	55.5901	57.179	44.2873	62.9512	42.3201	47.9918	47.5204	82.7298	51.2005	49.9824	66.7921	51.4661	71.826	2.15127	27.8863	44.5743	29.8592	53.6236	87.3504	38.1869	30.5051	0	27.5127	33.5588
PWY-6197	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-6200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-621	838.378	733.787	777.766	798.444	748.246	851.22	697.167	811.329	748.076	0	604.184	847.536	762.188	691.253	754.438	738.695	746.414	677.157	838.403	784.723	686.321	689.026	718.542	760.451	768.695	677.029	680.755	777.967	792.726	787.587	784.211	749.071	658.585	784.574	832.373	0	860.456	749.901
PWY-6215	0	0	0	0	0	0	0.100055	0	0	0	2.00033	0	0	0	0	0	0	0.0818181	0.0206441	0.123357	0	0	0.498652	0	0	0.103142	0	0	0	0	0	0	0	0.0364141	0	0	0.048855	0.0938842
PWY-622	1342.82	1184.19	1420.31	1377.37	1515.68	1339.41	1258	1076.63	1448.03	0	1046.27	1580.16	1545.03	1340.25	1524.41	1490.77	1445.71	1397.76	1308.47	1419.26	1466.29	1518.23	1221.25	1186.72	1515.08	1433.53	1512.48	1315.85	1312.84	1541.06	1498.63	1579.04	1479.87	1535.17	1395.94	0	1570.73	1571.88
PWY-6235	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-6239	14.7296	25.6087	126.247	13.9488	122.09	9.17163	12.7487	15.783	154.88	0	17.1477	20.3053	129.358	57.4933	17.8913	40.7932	99.618	64.9781	11.4536	30.7972	16.9338	16.3497	38.1097	35.6058	110.557	83.3378	25.5287	8.61837	19.2588	161.545	13.9664	16.558	21.2071	163.176	40.9828	0	81.5825	175.373
PWY-6244	0.394627	7.15895	2.61773	1.11263	3.27253	0.521034	5.59131	1.07248	3.85479	0	2.4638	0.5244	2.27002	1.80411	2.49517	6.05889	2.14189	1.79024	0.344302	4.09187	3.37409	5.89606	1.55134	2.60023	0.584169	4.29716	2.19052	1.86405	0.92264	2.84837	1.20678	6.59333	1.45095	4.03098	2.5529	0	1.14982	3.92147
PWY-6254	0	0	0	0.441301	0	0	0	0	0	0	0.228694	0	0	0.154799	0	0	0.05164	0	0.457003	0	0.158156	0	0	0	0	0	0.0887456	0	0	0	0.451821	0	0	0.0936299	0.127754	0	0	0
PWY-6257	0	0	0	0.22065	0	0	0	0	0	0	0.114347	0	0	0.0773997	0	0	0.02582	0	0.228502	0	0.0790778	0	0	0	0	0	0.0443728	0	0	0	0.225911	0	0	0.0468149	0.0638768	0	0	0
PWY-6258	0	0	0	0.441301	0	0	0	0	0	0	0.228694	0	0	0.154799	0	0	0.05164	0	0.457003	0	0.158156	0	0	0	0	0	0.0887456	0	0	0	0.451821	0	0	0.0936299	0.127754	0	0	0
PWY-6261	0	0	0	0	0	0	0	0	0	0	0.134033	0	0	0.128236	0	0	0.115907	0	0	0	0	0	0	0	0	0	0.0891227	0	0	0	0	0	0	0	0	0	0.0646902	0
PWY-6262	2128.3	1572.12	1459.55	1371.87	1182.88	1724.8	1201.25	1308.23	1126.1	0	943.196	1394.6	1189.87	1214.17	1250.58	1089.38	1060.22	1304.99	1906.77	1454.19	1167.88	1379.42	1128.55	1418.04	1062.29	1165.45	1141.13	1876.92	1797.98	1321.56	1604.3	1308.58	1139.18	1370.45	1304.97	0	1224.57	1182.59
PWY-6263	1067.34	969.154	743.853	704.079	605.135	894.224	715.823	825.087	619.84	0	653.112	703.236	602.173	745.533	655.352	550.329	582.891	713.581	961.252	796.979	626.722	701.297	656.086	1027	550.179	637.772	614.708	0	901.758	698.82	826.95	697.788	596.676	702.059	657.747	0	613.695	606.917
PWY-6265	0.0703681	0	3.56836	0.207899	0	0.15542	0	0.214149	0	0	0	0	0	0	0	0.245862	0	0.0427696	0	0.0941608	0.257771	0	0	0	3.12703	0	0.0415827	0	0	0	0	0.158826	0	0	0.464586	0	0	0
PWY-6266	21.7742	37.9656	186.626	20.8154	180.731	13.6607	18.8459	23.3682	228.997	0	25.3487	30.5933	191.274	84.9902	26.448	60.303	147.305	96.0545	17.0276	45.5263	25.0325	24.1691	56.336	52.6346	163.432	123.195	37.7381	12.7402	28.4696	238.806	20.646	24.4771	31.4917	241.216	60.6409	0	120.6	259.272
PWY-6268	4.8968	9.90582	2.00882	0	0	4.26696	11.8576	1.03947	6.42697	0	1.68392	0	2.63643	2.12324	11.1372	14.5446	3.76826	9.03375	6.15695	12.3303	15.1126	16.3874	13.9322	1.36557	5.12254	2.12873	0.404327	17.2062	5.66703	0	2.05685	8.99761	2.03891	5.51564	15.402	0	10.0711	3.81888
PWY-6269	8.62798	53.6433	29.3002	29.5844	55.5806	23.5128	25.2174	63.4602	58.5191	0	91.6064	32.7444	47.0187	19.5023	43.2226	58.026	52.9741	26.3253	10.5228	22.4359	54.3499	80.2078	42.4874	22.2972	24.9147	44.3726	36.4656	31.6056	14.7623	34.5085	46.852	55.7149	32.1418	50.1369	42.9465	0	37.3457	44.25
PWY-6270	2084.23	1657.53	1212.69	1546.5	1409.54	1864.03	1519.29	1489.57	1269.46	0	1380.89	1653.68	1366.34	1346.02	1431.38	1235.11	1356.52	1402.67	1920.06	1466.52	1325.02	1374.91	1406.13	1535.1	1330.93	1352.19	1334.68	1965.86	1715.64	1303.02	1428.79	1454.63	1473.36	1247.13	1262.22	0	1282.23	1300.09
PWY-6275	0	0	0	0.22065	0	0	0	0	0	0	0.114347	0	0	0.0773997	0	0	0.02582	0	0.228502	0	0.0790778	0	0	0	0	0	0.0443728	0	0	0	0.225911	0	0	0.0468149	0.0638768	0	0	0
PWY-6277	1930.01	838.859	987.472	1169.93	960.666	1450.82	1057.14	1031.37	950.541	0	725.873	1170.87	1049.05	629.952	1243.86	962.685	785.152	776.721	1813.25	898.365	731.669	691.699	864.754	725.37	1010.31	902.485	922.97	1867.32	1622.56	1036.83	1182.98	790.805	1062.21	752.649	1003.71	0	1011.77	806.396
PWY-6281	1137.3	766.315	656.031	1079.51	739.391	1074.19	762.416	933.344	613.462	0	777.318	1068.91	626.568	763.43	832.155	701.343	624.401	865.866	1140.09	780.521	720.427	859.823	608.898	885.24	723.267	791.218	825.161	1058.32	1022.59	794.889	1044.05	886.21	1065.87	561.432	601.396	0	672.742	593.998
PWY-6282	339.87	610.091	623.792	805.136	760.667	578.127	569.909	680.873	776.295	0	798.692	951.93	697.505	883.49	599.586	910.107	820.21	956.57	301.53	663.825	601.569	485.558	842.976	895.675	769.826	904.071	978.391	499.719	415.927	844.808	725.398	710.976	869.585	846.337	727.535	0	824.772	856.24
PWY-6284	424.981	773.075	833.571	1007.2	985.168	728.288	722.468	845.497	1011.64	0	996.123	1194.17	928.038	1092.62	785.56	1158.06	1070.38	1198.89	369.29	817.991	763.354	612.752	1116.6	1079.23	1019.19	1166.96	1258.63	649.246	500.023	1058.95	890.822	878.602	1136.99	1070.8	943.954	0	1062.76	1098.22
PWY-6285	414.851	764.107	824.321	978.595	977.82	710.277	706.999	832.985	1004.01	0	992.828	1185.58	914.937	1080.89	762.728	1109.61	1049.09	1173.61	372.065	823.156	758.245	620.111	1078.63	1088.06	977.692	1138.87	1215.72	633.487	512.104	1030.51	878.96	867.482	1074.62	1060.63	932.451	0	1033.02	1089.05
PWY-6286	1922	1715.58	2055.8	2082.12	2046.7	1924.13	2010.04	1885.86	1782.07	7589.75	1823.28	1909.79	1979.47	2155.24	1949.47	1864.1	1877.75	2153.69	1957.99	1925.23	2059.87	2025.5	1873.2	1930.01	2001.84	1912.82	2015.17	1674.55	1979.49	2006.75	2092.11	1958.07	1797.42	1884.01	1922.25	0	2132.18	1822.05
PWY-6292	2090.29	1899.45	2132.76	2269.67	2172.81	2106.55	2200.98	2025.98	2075.79	0	2096.88	2162.94	2127.9	2309.96	2170.01	2065.81	2140.67	2330.74	2117.5	2095.39	2230.08	2265.65	2053.24	2113.43	2134.84	2150.35	2218.29	1882.13	2092.29	2274.59	2273.41	2180.65	1992.06	2103.31	2072.27	0	2241.67	2051.63
PWY-6293	11.8212	80.3489	56.6456	38.7903	50.1573	31.9197	69.9845	32.8714	59.6826	0	40.1476	26.6793	45.7849	39.2444	77.6643	49.3001	58.2799	42.057	19.2895	62.5962	80.2336	88.6546	39.514	45.8804	32.3434	50.0191	31.2833	35.8238	38.7475	45.3912	50.0858	101.544	21.3001	55.9131	55.7766	0	33.3134	56.3849
PWY-6294	0	0	0	0.441301	0	0	0	0	0	0	0.228694	0	0	0.154799	0	0	0.05164	0	0.457003	0	0.158156	0	0	0	0	0	0.0887456	0	0	0	0.451821	0	0	0.0936299	0.127754	0	0	0
PWY-6297	29.4592	51.2173	252.495	27.8977	244.18	18.3433	25.4975	31.566	309.759	0	34.2953	40.6105	258.715	114.987	35.7825	81.5864	199.236	129.956	22.9072	61.5943	33.8675	32.6994	76.2193	71.2116	221.114	166.676	51.0575	17.2367	38.5177	323.091	27.9328	33.1161	42.4143	326.351	81.9655	0	163.165	350.745
PWY-63	16.8701	83.2675	50.4586	42.2118	43.886	28.8562	70.8852	20.5314	64.952	0	61.1324	25.3576	29.2928	48.5338	50.6646	49.5985	62.7991	52.1574	26.9645	71.3231	91.1292	75.8754	53.1006	36.1745	51.1565	38.2347	40.5212	41.3814	60.9242	26.9999	40.0694	70.2918	26.0876	58.4526	68.4459	0	36.8775	58.6235
PWY-6303	0.214269	2.10462	1.76846	0.917471	1.54685	2.40246	8.1985	2.99758	3.11676	0	0.900871	7.77282	0.989094	0.993265	3.84386	6.21327	0.881635	1.19467	1.95674	1.71163	1.8675	3.38452	0	1.09026	1.02917	0.475815	3.34361	0	0.282293	2.88817	2.59228	10.1133	10.0559	0.474721	0.260073	0	1.64736	0.609409
PWY-6305	13.7896	432.42	113.141	69.0603	103.833	46.731	205.925	235.379	89.8282	0	228.177	35.742	62.4774	190.681	110.948	74.2623	142.172	175.468	23.4819	175.86	130.131	141.671	213.253	525.654	61.5119	118.331	60.8881	54.4192	29.9325	38.7119	81.5727	108.258	75.5918	80.5459	86.2041	0	32.3022	83.8848
PWY-6307	9.70312	29.4036	25.7804	53.6952	28.0534	9.78281	56.9082	8.86642	40.5132	0	25.8185	21.3314	24.6857	54.1538	36.7626	14.3478	35.7619	89.2493	9.90729	41.2637	59.8144	53.4734	36.9898	60.5841	23.0696	17.0294	25.1506	26.5802	19.3373	19.9164	48.7927	59.871	15.4494	23.0931	30.7402	0	27.0536	27.4089
PWY-6309	2.21408	1.99325	6.04134	3.34745	4.1967	1.37889	5.11251	2.0275	8.25653	0	3.10624	2.50756	2.1746	2.9473	5.36368	4.574	4.26369	2.96582	1.6687	5.62282	3.67648	3.85883	4.61616	2.62632	3.11472	3.75325	2.75206	2.2419	2.30861	1.00609	3.94924	8.72189	2.23518	7.02931	5.67237	0	4.20433	4.77045
PWY-6310	254.963	1068.34	664.25	507.909	733.676	539.482	809.549	813.192	947.866	0	951.848	537.138	733.022	744.651	643.299	964.036	885.988	668.223	374.755	882.164	864.146	956.691	977.819	983.741	680.818	815.131	707.34	515.144	665.699	841.807	562.654	918.283	897.233	759.283	802.926	0	578.918	835.215
PWY-6312	127.482	534.17	332.125	253.955	366.838	269.741	404.775	406.596	473.933	0	475.924	268.569	366.511	372.326	321.649	482.018	442.994	334.111	187.378	441.082	432.073	478.345	488.91	491.871	340.409	407.565	353.67	257.572	332.85	420.903	281.327	459.142	448.617	379.641	401.463	0	289.459	417.607
PWY-6313	12.579	39.9074	39.798	87.2493	46.1461	13.2409	50.7002	25.9116	47.4373	0	33.1141	23.0959	35.3953	39.7113	79.7533	16.7249	33.4698	60.6576	19.1697	46.828	71.1397	61.082	52.4094	43.5966	34.8223	33.8767	24.2876	14.8106	36.9025	26.3575	51.3286	71.0046	15.6649	32.4611	61.9667	0	58.4104	35.4151
PWY-6316	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-6317	679.513	1222.89	1549.84	1435.89	1363.88	963.097	1331.44	925.493	1475.13	0	940.108	1240.04	1476.4	1278.24	1376.87	1601.7	1346.95	1225.85	791.085	1362.47	1342.8	1264.85	1440.26	1012.5	1553.79	1386.24	1424	1281.86	987.912	1370.59	1193.53	1422.13	1420.21	1409.62	1501.78	0	1507.67	1428.52
PWY-6318	314.12	181.257	136.694	176.698	108.241	248.04	231.75	176.117	95.1283	0	177.71	147.03	135.41	140.251	209.953	116.739	89.2732	134.887	307.846	169.455	159.121	153.646	129.547	174.706	120.79	107.548	110.535	321.029	215.835	152.525	196.527	162.737	126.845	98.5821	108.497	0	116.078	79.9197
PWY-6321	316.301	377.627	629.899	929.213	873.18	507.452	447.795	453.614	603.908	0	590.157	724.151	645.152	845.304	582.955	964.239	654.147	794.357	196.6	512.385	537.354	449.458	631.948	797.11	641.774	819.588	951.786	458.323	334.979	913.652	800.719	586.359	1139.11	729.505	599.886	0	749.95	857.377
PWY-6322	72.4985	218.33	175.861	180.609	209.954	148.681	185.106	201.596	217.414	0	249.924	166.128	188.204	236.467	165.102	254.496	213.262	204.069	80.9574	205.089	200.607	198.813	230.878	308.148	177.799	219.795	215.715	124.993	139.776	225.521	168.149	205.169	263.564	213.36	203.416	0	172.543	234.416
PWY-6326	206.129	316.652	262.193	248.719	484.791	230.967	263.717	213.481	621.312	0	453.263	429.709	528.563	366.761	265.005	318.988	535.195	310.805	207.257	295.289	287.669	402.235	216.428	346.708	291.816	341.435	353.1	317.748	347.522	286.156	251.235	343.055	347.655	549.862	301.844	0	385.193	521.302
PWY-6328	108.252	144.908	219.192	316.992	295.635	171.172	154.27	153.915	207.156	0	203.492	253.254	219.299	291.508	207.414	325.27	223.318	272.269	68.3188	179.65	191.651	165.596	215.192	272.232	218.607	276.092	322.214	160.369	117.414	309.012	275.785	201.989	394.307	248.574	207.641	0	260.205	291.023
PWY-6330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6333	33.2661	106.992	112.701	243.421	128.839	35.9329	95.2244	88.8051	117.769	0	93.0205	51.8151	93.2039	52.035	248.947	41.8777	70.1654	68.0842	61.7357	104.926	169.327	141.103	153.314	54.9538	96.5246	109.247	47.7787	16.5149	114.311	68.3025	113.719	170.61	32.2299	84.5448	189.211	0	182.436	91.6158
PWY-6336	0	0	0	0	0	0	0	0.549912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6338	1159.71	1093.35	1264.09	1282.05	1278.35	1171.15	1244.9	1154.58	1118.44	4553.85	1144.59	1170.31	0	1324.61	1218.89	1149.91	1172.37	1320.31	1183.53	1205.65	1292.59	1303.04	1162.9	1190.87	1224.97	1186.73	1232.9	1022.1	1219.34	1239.25	0	1244.9	1105.62	1171.29	1187.68	0	1295.08	1140.93
PWY-6339	1927.43	1768.91	2081.31	2109.44	2088.64	1938.02	2042.7	1905.35	1823.07	7589.75	1865.45	1930.15	2011.54	2181.46	1990.48	1890.31	1915.85	2177.1	1965.27	1967.32	2107.02	2098.61	1905.68	1957.4	2021.73	1945.35	2035	1689.02	2005.86	2036.08	2127.88	2016.46	1820.06	1918.08	1950.86	0	2145.32	1861.8
PWY-6342	14.376	45.6084	45.4834	99.7135	52.7384	15.1325	57.9431	29.6133	54.2141	0	37.8064	26.3953	40.4517	45.3477	91.1466	19.1142	38.2181	69.323	21.9082	53.5177	81.3025	69.808	59.8965	49.8247	39.7969	38.7162	27.7318	16.9264	42.1743	30.1229	58.6612	81.1481	17.9027	37.0984	70.8191	0	66.7362	40.4744
PWY-6343	0.238601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6348	0.563459	84.4924	0.743319	31.0299	29.2708	30.026	43.8877	172.405	29.3793	0	149.865	8.31665	4.53698	6.41326	6.87616	13.3207	40.4148	6.96985	6.79419	17.2669	26.6352	15.9871	45.8256	5.82934	5.98668	84.2611	40.7464	1.14123	2.83812	5.12932	13.9441	19.4945	5.94029	19.7631	24.5812	0	4.13587	21.0495
PWY-6350	10.7796	31.5871	9.84973	17.0035	16.6967	9.94421	19.3686	9.46704	16.5882	0	16.3633	11.0312	14.7607	17.1275	13.8106	15.296	12.4367	11.9986	9.04217	17.8129	26.4374	23.3342	8.31033	12.1265	13.3348	10.1486	9.26321	10.8263	18.4352	13.8501	11.0905	19.6269	9.2886	16.7509	11.7638	0	16.1327	16.6558
PWY-6353	480.07	749.768	596.916	561.99	736.078	565.272	605.354	521.027	634.953	0	624.556	679.704	817.157	685.24	754.085	595.435	700.521	646.974	483.493	622.136	715.748	797.741	684.024	652.357	557.029	735.014	697.984	559.291	519.753	477.567	648.278	723.719	811.492	674.921	614.236	0	810.777	667.804
PWY-6357	0.563459	84.4924	0.743319	31.0299	29.2708	30.026	43.8877	172.405	29.3793	0	149.865	8.31665	4.53698	6.41326	6.87616	13.3207	40.4148	6.96985	6.79419	17.2669	26.6352	15.9871	45.8256	5.82934	5.98668	84.2611	40.7464	1.14123	2.83812	5.12932	13.9441	19.4945	5.94029	19.7631	24.5812	0	4.13587	21.0495
PWY-6358	0	0	0	0	0	0	0	0	0	0	6.91245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6363	2.70661	10.064	1.26511	1.16977	1.47345	1.53786	13.9567	5.81068	12.0199	2479.39	10.3687	0	5.79813	4.52981	5.21901	6.88122	6.26774	3.40673	1.10524	6.96805	16.0202	11.3049	0.497963	1.45415	0	3.91094	2.57486	2.17739	0	2.97631	0.85464	14.4679	2.91408	8.05621	1.98176	0	2.23909	7.06694
PWY-6368	17.5343	39.8097	44.9848	21.474	62.4152	22.2744	66.2926	27.0359	71.1992	0	39.7433	48.316	66.9896	28.4909	37.8929	49.4289	56.6343	52.7897	21.9307	78.2014	65.1827	56.8395	57.1672	36.4341	54.9965	69.8469	44.9524	24.9395	36.9489	55.7139	69.4736	37.3288	29.0193	75.7064	70.7598	0	98.2043	59.3549
PWY-6370	23.0396	641.359	70.8926	88.4104	128.773	46.2236	352.045	279.024	0	0	0	31.5848	51.5056	230.884	100.909	91.4848	0	181.884	35.9109	294.688	162.364	188.033	229.058	486.066	101.002	184.463	94.1013	45.7135	31.7783	72.6853	58.9192	240.097	81.709	102.179	89.5625	0	52.3791	0
PWY-6371	48.9335	30.7163	76.9172	61.1781	101.015	67.1329	56.8197	65.6535	125.222	246.507	54.7585	69.7667	110.253	56.6552	64.2972	77.8007	89.2755	61.2736	56.9642	59.1733	59.8299	54.6507	56.7616	42.5187	64.0457	74.4976	67.3119	62.106	107.298	110.794	72.2162	45.8646	49.1073	113.283	69.4144	0	125.514	85.9156
