kingdom	phylum	class	order	family	genus	species	sample_id	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_25	WF_24	WF_27	WF_26	WF_21	WF_20	WF_23	WF_22	WF_29	WF_28	WF_36	WF_37	WF_34	WF_35	WF_32	WF_33	WF_30	WF_31	WF_38	WF_39	WF_89	WF_88	WF_83	WF_82	WF_81	WF_80	WF_87	WF_86	WF_85	WF_84	WF_94	WF_95	WF_96	WF_97	WF_90	WF_91	WF_92	WF_93	WF_204	WF_202	WF_203	WF_201	WF_18	WF_19	WF_14	WF_15	WF_16	WF_17	WF_10	WF_11	WF_12	WF_13	WF_69	WF_68	WF_61	WF_60	WF_63	WF_62	WF_65	WF_64	WF_67	WF_66	WF_6	WF_7	WF_4	WF_5	WF_2	WF_3	WF_1	WF_8	WF_9	WF_78	WF_79	WF_72	WF_73	WF_70	WF_71	WF_76	WF_77	WF_74	WF_75	WF_47	WF_46	WF_45	WF_44	WF_43	WF_42	WF_41	WF_40	WF_49	WF_48
d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter_A	Methanobrevibacter smithii	OTU-12236	0	2094	0	4877	0	895	0	1329	0	0	0	5228	0	0	0	0	0	5104	0	8025	0	4046	0	5554	11634	0	15396	0	0	2683	0	339	0	0	0	3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11241	0	0	71	21056	0	14820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24534	0	0	0	0	0	1253	0	4439	0	0	0	0	2084	0	0	0	0	0	1583	0	0	0	0	0
d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter_A	Methanobrevibacter smithii	OTU-13420	1949	6178	5970	8036	5388	4881	4440	4451	0	146	0	2438	947	1303	0	1092	1056	1825	1084	562	224	1268	928	1532	552	777	1278	489	935	1790	0	613	741	369	378	327	541	2143	1854	1029	0	0	0	0	0	0	0	0	167	0	803	0	4710	3524	1231	1430	1218	4097	3487	1676	1761	907	0	0	0	127	410	0	427	436	0	0	2686	0	2625	2163	5012	3604	0	1025	494	304	263	856	225	697	688	835	500	0	931	0	1804	0	2489	5312	3078	3287	657	0	2231
d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter_C	Methanobrevibacter arboriphilus	OTU-12934	0	3480	0	1254	0	136	0	202	0	0	0	0	0	0	0	0	14296	0	0	0	11306	0	2407	0	0	0	0	0	60725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	17713	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	Actinomyces graevenitzii	OTU-12316	1336	1516	44	1051	0	2506	0	4261	0	0	882	45	4395	2243	0	2411	0	69	1025	415	0	154	0	172	398	796	1627	286	0	101	0	0	318	0	0	0	0	152	186	429	0	0	0	0	0	0	0	0	0	0	0	55	0	0	14159	1008	0	0	8539	3566	14110	969	0	0	0	0	0	0	43	46	0	0	0	0	0	0	28320	0	0	2265	588	0	0	0	0	0	0	64	693	0	0	0	971	0	57	1286	61	2968	0	0	959
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	Actinomyces oris	OTU-12115	1880	823	395	2627	355	1298	291	1967	1306	367	1020	911	943	1319	0	1111	1090	596	988	1029	879	198	908	714	1098	1372	2112	341	1699	1332	0	754	864	794	878	35	687	216	293	791	0	0	0	0	0	0	0	0	675	1519	850	527	2700	573	1844	2457	2296	629	2579	2204	2270	1361	64	19	0	435	444	0	459	269	0	26	2983	0	3892	427	2474	536	0	1131	336	134	97	1048	109	905	919	206	235	57	447	0	1578	0	416	2946	923	3227	1994	172	1992
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces_B	Actinomyces sp.	OTU-12374	4770	2934	0	3331	0	3483	0	3251	0	469	2683	127	880	1542	0	2469	634	76	2250	1363	31	0	0	379	1120	558	2516	660	400	97	0	912	0	750	379	1490	853	39	0	0	0	0	0	0	0	0	0	0	302	0	84	450	4150	1371	316	137	1938	670	300	279	323	144	0	0	0	561	788	0	1105	849	0	0	2955	0	3377	924	732	520	0	2168	88	352	853	860	1324	924	1418	279	346	1244	432	0	2003	0	0	4600	0	2928	308	239	4356
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces_B	Actinomyces sp.	OTU-12127	3034	0	0	0	0	0	0	0	2367	633	0	782	515	312	0	535	2306	448	462	1760	2028	166	1157	661	2544	215	2629	176	3768	596	0	123	0	0	0	940	0	55	0	0	0	0	0	0	0	0	0	0	1179	1164	1731	0	3574	1402	512	501	2718	1313	212	686	526	164	78	0	0	667	424	0	548	376	0	0	2536	0	4974	973	1379	639	0	483	416	902	67	791	565	971	928	1039	2289	638	1460	0	3589	0	0	0	0	5711	2146	0	4945
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces_B	Actinomyces sp.	OTU-11532	3332	1841	1281	2957	676	2325	709	1812	76	730	97	758	72	84	0	103	2281	544	0	0	450	135	0	933	58	47	148	0	2952	1113	0	541	1225	2662	2979	447	1710	209	433	563	0	0	0	0	0	0	0	0	82	0	62	250	5188	632	880	300	666	572	514	390	634	246	0	0	0	494	545	0	761	641	0	0	2183	0	1600	171	1258	421	0	78	192	0	106	451	428	414	575	174	50	589	73	0	2029	0	1026	2650	1993	4118	1933	99	3592
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces_B	Actinomyces sp.	OTU-13412	3442	442	2388	163	165	434	1072	133	587	0	0	2570	119	102	0	19	0	2378	41	443	0	1382	0	354	527	293	1775	29	0	1422	0	353	1433	470	118	371	436	187	299	460	0	0	0	0	0	0	0	0	0	843	0	452	0	2841	382	4014	0	2748	364	6025	397	3141	22	0	0	0	247	0	46	169	0	0	0	0	0	1548	109	1686	0	33	2736	0	206	306	30	1729	2155	0	51	0	0	0	2182	0	1245	185	5374	3020	0	911	2139
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces_B	Actinomyces turicensis	OTU-11611	0	0	0	0	0	0	0	0	0	0	0	0	326	232	0	128	0	0	311	118	0	0	0	0	188	0	467	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1277	14837	0	0	1538	8455	0	20249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720	15417	940	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__F0332	F0332 sp.	OTU-12036	2676	1355	966	1417	408	943	409	569	453	113	1236	231	175	115	0	116	181	249	114	295	289	132	172	271	354	207	357	43	139	210	0	120	48	82	58	178	119	69	48	43	0	0	0	0	0	0	0	0	0	132	178	199	1269	759	3341	855	792	834	3159	1302	3498	683	3402	1679	0	76	101	564	147	99	45	472	749	0	1013	689	4719	1408	0	92	506	197	319	263	193	265	200	934	544	240	405	0	1947	0	615	568	683	2905	343	283	3829
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Varibaculum	Varibaculum sp.	OTU-12586	892	477	78	518	55	305	34	334	0	0	193	0	2057	1772	0	1352	0	0	1097	432	0	0	0	0	318	653	665	312	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	8236	0	0	266	9881	0	9680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	16210	773	0	1319	0	56	0	0	58	43	36	41	131	70	52	0	502	0	73	382	201	488	0	0	1212
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium HGM01746	OTU-12232	0	2094	0	4604	0	6513	0	3758	0	0	0	0	1296	390	0	311	0	0	4029	0	0	0	0	65	0	2756	0	4732	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	495	0	286	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	220	1223	0	0	0	0	0	3210	1742	0	8280	0	0	0	0	9525	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-11991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	1920	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1838	0	0	101	975	0	1850	0	7585	10140	0	0	128	1326	277	119	3350	8478	0	0	0	149	776	430	0	0	0	798	464	216	1689	106	158	361	672	2507	2066	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium HGM01748	OTU-14135	0	0	0	0	0	0	0	0	0	0	139	3188	4001	4024	0	3452	0	1505	4029	0	0	8348	0	2166	0	3911	0	2725	0	2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	480	468	0	0	0	0	0	0	0	0	0	3201	0	0	0	0	0	146	153	0	0	0	0	0	0	0	0	0	0	0	0	103	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-11952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8304	0	0	0	0	12457	0	20177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	0	0	956	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-05577	6607	1566	0	754	0	1857	0	469	0	0	3855	0	0	0	0	0	0	0	0	118	0	0	0	0	141	0	570	0	0	0	0	309	0	0	0	220	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	472	0	0	256	940	0	772	0	0	0	0	0	189	0	232	263	0	0	0	0	0	467	2007	67	0	0	0	139	726	64	108	210	191	518	876	156	331	0	9643	0	75	479	58	2940	0	0	3783
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-12282	1251	797	548	1233	246	627	396	651	168	602	1151	614	192	305	0	446	75	337	228	1155	664	697	884	434	1234	130	1286	93	104	649	0	306	449	214	291	487	343	220	232	447	0	0	0	0	0	0	0	0	133	302	267	0	1839	420	541	438	1590	329	436	422	501	318	23	0	0	574	133	0	152	100	0	0	2256	0	1759	402	987	545	0	413	154	221	609	335	529	146	178	144	549	550	273	0	907	0	497	689	394	1387	123	0	464
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-12009	1819	567	113	1266	45	488	62	696	0	88	1866	161	124	123	0	113	22	121	162	823	113	67	58	91	1394	103	1858	42	47	73	0	27	0	49	56	28	118	22	0	0	0	0	0	0	0	0	0	0	14	22	160	101	2946	866	132	558	1330	833	409	1132	129	559	14	0	0	29	260	0	402	249	0	0	1769	0	2560	816	288	1308	0	103	659	309	47	546	28	422	316	339	725	29	327	0	1305	0	64	514	100	2315	60	181	2935
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-11556	0	9720	0	3821	0	4710	0	3530	0	0	4846	0	2850	2457	0	1963	0	0	394	0	0	0	0	0	0	346	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3466	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-12850	1500	3511	0	3007	0	2197	0	1339	0	0	0	0	0	0	0	0	0	0	0	1870	0	0	0	0	2532	0	4646	0	0	0	0	48	1670	0	0	428	49	2350	1485	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	1634	0	612	0	0	834	850	740	1662	0	1885	0	0	1936	0	0	0	0	1394
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-10221	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	3621	0	0	0	2418	0	877	0	0	0	0	0	4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19072	0	0	0	0	2169	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-10841	0	9540	0	1057	0	9479	0	828	0	0	0	0	64	0	0	260	0	0	2203	0	0	0	0	0	0	1659	0	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3014	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	Bifidobacterium sp.	OTU-05704	3618	0	0	0	0	0	0	0	124	0	6924	0	129	85	0	141	356	0	84	95	77	699	0	0	139	78	65	279	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	134	93	0	300	0	0	195	309	105	317	0	0	0	0	60	0	82	126	0	0	0	0	0	0	869	0	0	157	749	0	455	0	137	0	0	0	64	270	0	0	5803	0	0	0	0	4075	0	0	1570
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Rothia	Rothia mucilaginosa	OTU-11459	0	0	0	0	0	0	0	0	0	0	28242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	Corynebacterium sp.	OTU-10021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	27452	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	d__Bacteria	p__23	c__115	Coriobacteriia HGM04054	OTU-12399	0	2120	99	3759	118	1349	0	2668	0	0	292	132	0	0	0	0	0	153	0	0	0	542	0	293	0	0	0	0	0	0	0	0	272	0	0	0	0	119	527	367	0	0	0	0	0	0	0	0	0	0	0	0	0	1603	491	0	0	596	0	0	259	0	2311	1992	0	0	0	0	79	117	159	0	0	0	0	84	792	0	0	0	0	790	0	0	0	0	68	69	168	0	281	0	0	0	150	4344	130	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	d__Bacteria	p__23	c__115	Coriobacteriia HGM04055	OTU-12876	0	0	0	0	0	0	0	0	0	0	0	0	1351	1386	0	1285	0	0	877	0	0	0	0	0	0	569	0	547	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063	0	0	3392	0	0	0	6128	0	2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6594	0	0	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	d__Bacteria	Atopobiaceae HGM04062	OTU-12040	465	0	294	0	118	0	65	0	0	157	159	190	250	247	0	352	0	194	372	576	0	119	0	177	671	308	1063	108	0	138	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	577	620	2466	0	519	648	2927	0	2757	0	0	0	0	145	0	0	55	0	0	0	189	0	236	534	4296	943	0	300	0	0	249	73	584	83	0	0	0	337	0	0	193	0	114	0	240	426	0	0	441
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	d__Bacteria	Atopobiaceae HGM04063	OTU-10790	0	0	0	0	0	0	0	0	0	0	0	0	5232	6297	0	4498	0	0	1795	0	0	0	0	0	0	2064	0	2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Atopobium_B	Atopobium rimae	OTU-01767	49	0	0	12	0	0	0	0	6	71	64	279	53	120	0	134	1446	230	198	256	3475	112	4946	228	102	187	502	145	3221	112	0	0	0	0	0	7	9	4	0	0	0	0	0	0	0	0	0	0	250	80	242	0	116	97	0	503	210	117	0	453	0	323	0	0	0	527	0	0	0	0	0	0	1553	0	1387	63	0	64	0	134	19	17	14	0	36	0	0	52	46	17	62	0	7	0	0	0	4	71	3354	0	86
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Libanicoccus	Libanicoccus HGM04093	OTU-12281	160	0	0	0	0	0	0	0	374	0	177	59	0	0	0	0	1007	38	0	415	97	36	112	30	375	74	405	0	1054	40	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	121	130	35	3875	591	110	56	3182	587	3798	423	0	0	0	0	55	0	83	55	0	0	143	0	138	94	1067	133	0	0	175	198	144	165	156	177	126	386	459	215	603	0	162	0	0	0	0	116	1107	1370	143
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04130	OTU-11569	0	0	0	0	0	0	0	0	0	0	24365	0	143	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	240	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04132	OTU-14137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	1036	1132	309	331	0	1321	2236	1414	740	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	3418	0	334	0	3310	0	1617	734	957	0	0	0	1953	0	0	641	906	0	0	0	142	0	191	0	0	1561	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella sp.	OTU-11504	1306	1520	0	2191	0	1108	0	617	0	0	1033	515	0	0	0	0	0	182	0	0	0	446	0	550	0	0	0	0	0	160	0	347	0	635	374	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	333	0	257	0	470	0	330	0	0	0	0	312	0	354	202	0	0	0	0	0	63	0	0	0	0	707	0	81	66	84	949	1036	0	0	0	0	0	1271	0	0	684	0	1688	0	0	3219
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04136	OTU-01788	93	369	0	399	0	370	4	788	96	103	91	76	95	117	0	109	967	127	372	15	3600	54	2251	110	8	425	39	228	1501	92	0	73	0	137	76	9	133	0	0	0	0	0	0	0	0	0	0	0	129	148	150	1381	303	124	0	797	323	112	0	664	0	429	441	364	0	145	127	122	107	73	109	98	863	0	736	79	0	101	0	108	40	8	35	149	87	69	76	6	0	103	3	2	43	0	0	599	0	220	1212	8	145
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04141	OTU-11449	0	4520	0	5122	0	4837	0	4477	0	0	0	0	178	124	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3343	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04143	OTU-12480	281	312	81	91	0	198	20	244	0	0	163	65	35	86	0	49	217	155	78	110	0	50	0	590	112	45	214	18	0	21	0	103	92	314	162	404	37	182	103	62	0	0	0	0	0	0	0	0	0	0	0	240	412	0	2858	38	20	38	1861	236	2687	0	0	0	0	0	28	0	49	38	0	0	86	0	61	230	5356	33	0	41	75	0	401	0	144	0	41	23	0	101	73	0	71	0	0	78	33	1135	31	80	560
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04144	OTU-12039	1702	2071	24	2192	0	2030	0	973	0	0	792	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1595	0	0	0	1494	0	2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822	0	0	0	0	50	0	0	0	0	0	0	42	0	32	0	612	0	0	1380	0	829	0	0	1238
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04147	OTU-10138	0	0	0	0	0	0	0	0	0	0	0	1004	0	0	0	0	2405	1279	0	0	416	1372	90	529	0	0	0	0	4504	3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4179	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04148	OTU-11969	961	323	224	507	101	408	105	523	78	46	615	337	28	40	0	120	381	174	241	100	82	79	66	182	181	96	94	80	239	214	0	267	22	248	432	111	201	54	15	42	0	0	0	0	0	0	0	0	21	196	43	87	608	89	993	177	333	102	332	71	929	47	11	4	0	154	92	4	98	80	0	0	456	0	662	160	312	172	0	108	17	13	39	94	244	103	70	6	22	215	29	0	484	0	148	558	168	1457	624	126	759
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04149	OTU-12731	228	488	0	337	0	217	0	193	0	109	655	120	665	477	0	476	62	48	217	57	293	1309	63	287	52	168	466	74	1351	914	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	148	0	1198	0	236	329	47	0	230	1515	196	0	82	0	0	0	0	369	56	0	0	36	0	0	110	0	166	422	99	545	0	521	0	0	78	925	115	286	125	69	86	742	68	0	102	0	0	142	0	217	370	0	239
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella aerofaciens	OTU-05198	0	0	0	0	0	0	0	0	0	0	0	0	869	2187	0	1959	0	0	4295	0	0	0	0	0	0	3716	0	4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04153	OTU-12111	646	242	340	128	466	83	332	114	0	73	158	143	0	0	0	0	0	0	0	83	0	34	0	124	232	127	241	0	0	92	0	147	0	120	91	134	218	0	0	0	0	0	0	0	0	0	0	0	46	0	51	59	134	153	442	1857	38	226	438	199	534	1004	1109	819	0	97	37	1554	24	38	1324	847	142	0	117	213	1031	126	0	0	0	27	43	262	170	22	39	120	0	138	53	0	251	0	179	122	137	393	0	0	219
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04154	OTU-12012	0	0	0	0	0	0	0	0	0	0	86	85	0	0	0	0	0	47	0	433	0	56	0	107	424	0	812	0	0	59	0	67	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	220	3023	0	0	232	2835	0	3203	0	0	0	0	30	0	0	0	0	0	0	0	0	0	315	4530	370	0	0	0	0	371	0	353	0	0	0	28	651	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	Collinsella HGM04155	OTU-12290	1752	0	0	109	110	0	122	105	0	0	0	100	365	334	0	197	0	67	242	0	0	121	0	266	0	131	0	44	0	46	0	0	358	0	0	231	0	431	272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	748	64	265	0	193	53	141	51	116	181	3320	0	0	47	132	119	100	267	894	0	0	0	156	499	0	0	205	129	64	0	0	174	54	172	0	0	135	0	0	2725	0	191	220	534	517	0	0	821
